x,y,heading
7.128002925845335,1.174771287631525,0.38463024587519046
7.226177176469809,1.2121903631088642,0.36415116234647205
7.325028974498223,1.2488030080400008,0.3547133725682755
7.4241911372973695,1.2822128904193637,0.32497658142510993
7.523701783470483,1.314216040435469,0.31115844085457184
7.622495279210708,1.3427238689129593,0.28092840848083267
7.719875177223487,1.3696353704639643,0.26962626836724257
7.814569739432448,1.3931478086344007,0.24337581972072048
7.905601830860701,1.4150677720549838,0.23629541483654926
7.992041117457233,1.4337840335766363,0.21323326842902288
8.073009414475283,1.4508332958753338,0.20753531258637156
8.148210739872338,1.4648101855137787,0.18376280977133344
8.216943275473962,1.476980263157079,0.175247912005158
8.279153532735455,1.4882024742085764,0.178472272598857
8.335245631584224,1.4990344863572291,0.19076301787743186
8.385860990190121,1.5098346012843813,0.21022362564948807
8.431743080152811,1.5208477680109125,0.2355751739807848
8.473659162302447,1.5322677468830552,0.2659926724157222
8.51271533128445,1.5430580877610858,0.2695535077619026
8.547979693128216,1.5532298945182261,0.2808218781195819
8.58016973214949,1.5631514833272815,0.29898020434152606
8.609999290710716,1.5731504831086707,0.32343358321465077
8.63815679119555,1.5835489665371474,0.3537615224387675
8.66562761139213,1.593834588894989,0.3582620118554334
8.690894216796126,1.6036508403181564,0.3705594683644156
8.714656094056638,1.6134217353726268,0.39012450795366765
8.737597241843853,1.6235723965232944,0.41657040356502256
8.760702476284568,1.6338409667046667,0.4182090452275705
8.782119820241407,1.6436108856060574,0.427971844809231
8.802578178191728,1.6533789710892057,0.44545506965314463
8.822794011121141,1.663657560443328,0.47037880414147043
8.843796653824846,1.6743563863660325,0.47114231360243564
8.863459206562883,1.6845962774357537,0.48013415019684313
8.882554356053184,1.6949562244524985,0.4971003421160015
8.901842294774829,1.7060483265808948,0.5218941788868078
8.922427542010219,1.7179175392058708,0.5230271071053967
8.941951104548371,1.7294208694668576,0.5324422697147988
8.961229120415751,1.7412412514703994,0.5500350600569561
8.981061414061106,1.7541157953949587,0.5757920111130045
9.00265080441183,1.7682091300751586,0.5783339445523175
9.023445637178027,1.782109648280853,0.5892432573580006
9.044293196770818,1.7966354632153236,0.6085503943968373
9.066013054800704,1.8126837711392993,0.6363444303609657
9.089858213218523,1.8304593195005798,0.6405874613520092
9.11295402613162,1.8480602189640305,0.6511887474790081
9.135852598671368,1.8660777977646503,0.6666666617749475
9.158922443370006,1.8849393516257218,0.6853717733847613
9.182321244950604,1.9048669966315948,0.7054525728851262
9.205993144213888,1.9258326146013405,0.7248443314424817
9.229687584202468,1.9475234344135242,0.741279873626516
9.252991277220778,1.9693340558061077,0.752314941732928
9.2753604962288,1.9903983898115747,0.755363949534276
9.295598369836881,2.0104219767042135,0.780075835558485
9.31571243497854,2.0309022483595265,0.7944190418989993
9.334971251614988,2.050625604248808,0.7973143095530443
9.352179242214268,2.0690386158575382,0.8192142150450838
9.36880344432425,2.0871489273645754,0.828156890756473
9.383664183054783,2.104226596581841,0.8546996849014188
9.397839176669608,2.120923103553674,0.8668949625056431
9.410258897639675,2.136428981312831,0.8954650628618448
9.421697004921876,2.1510971958022753,0.9085014457499323
9.431279231938301,2.164133489673262,0.9369370955681092
9.439538450775698,2.175657809893685,0.9489650059755642
9.44595770242616,2.1851634463985086,0.9768337048010416
9.451079871333794,2.192981175700726,0.9907749077724326
9.454930193754587,2.1988813172066517,0.992608575537937
9.457499472862475,2.2030235797198903,1.0156129256614814
9.459174021014181,2.205813354780246,1.0301967989120628
9.460118876193498,2.2074166856701236,1.0382759374402775
9.460531615927513,2.208122681847894,1.041762153565286
9.460626687537367,2.2082856008954708,1.0425593214720288
9.460626687537367,2.2082856008954708,1.0425593214720288
9.460626687537367,2.2082856008954708,1.0425593214720288
